ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
964,5.276,0.2476,0.4390,0.2683,0.0000,intermediate,0,-5.400,0.0
965,16.667,0.3703,0.4595,0.2973,0.3514,crystalline,0,-8.035,0.0
966,29.795,0.1472,0.1667,0.1111,0.1667,intermediate,0,28.269,0.0
967,23.650,0.1449,0.1795,0.1026,0.1538,intermediate,0,21.327,0.0
968,16.114,0.2311,0.2889,0.2000,0.2000,intermediate,0,6.000,0.0
969,15.725,0.3366,0.4634,0.2683,0.2683,crystalline,0,-8.111,0.0
970,7.967,0.2963,0.3902,0.2683,0.2195,crystalline,0,-5.607,0.0
971,12.297,0.2667,0.3333,0.2308,0.2308,crystalline,0,7.244,0.0
972,27.235,0.1500,0.1500,0.1500,0.1500,intermediate,0,26.980,0.0
973,10.692,0.2443,0.3182,0.2045,0.2045,intermediate,0,-1.199,0.0
974,18.606,0.1700,0.2222,0.1111,0.1778,intermediate,0,14.786,0.0
975,24.325,0.1875,0.2188,0.1562,0.1875,intermediate,0,18.765,0.0
976,18.553,0.2195,0.2683,0.1707,0.2195,intermediate,0,10.337,0.0
977,22.567,0.2125,0.2500,0.1429,0.2500,intermediate,0,16.999,0.0
978,17.619,0.2560,0.3333,0.2143,0.2143,crystalline,0,5.777,0.0
979,21.087,0.2292,0.2500,0.1667,0.2778,intermediate,0,13.663,0.0
980,23.301,0.1793,0.2174,0.1087,0.2174,intermediate,0,16.414,0.0
981,14.423,0.2618,0.2941,0.2353,0.2549,crystalline,0,8.344,0.0
982,13.567,0.1638,0.4681,0.0000,0.0000,intermediate,0,6.162,0.0
983,10.796,0.4076,0.5217,0.3261,0.3696,crystalline,0,3.525,0.0
984,19.528,0.3550,0.4333,0.2667,0.3667,crystalline,0,-6.041,0.0
985,15.033,0.2216,0.2727,0.2045,0.1818,intermediate,0,0.353,0.0
986,18.491,0.3896,0.5000,0.2917,0.3750,crystalline,0,-6.117,0.0
987,19.071,0.2191,0.2553,0.1702,0.2340,intermediate,0,11.150,0.0
988,19.700,0.3352,0.4444,0.2593,0.2963,crystalline,0,-4.937,0.0
989,25.116,0.1500,0.1481,0.1852,0.1111,intermediate,0,23.123,0.0
990,21.078,0.1944,0.2222,0.1667,0.1944,intermediate,0,15.738,0.0
991,13.791,0.2786,0.3333,0.2381,0.2619,crystalline,0,-1.993,0.0
992,22.265,0.1488,0.1667,0.0952,0.1905,intermediate,0,13.364,0.0
993,18.970,0.1152,0.1304,0.0870,0.1304,intermediate,0,17.877,0.0
994,16.076,0.2457,0.2826,0.1957,0.2609,intermediate,0,9.543,0.0
995,24.791,0.1818,0.2121,0.1515,0.1818,intermediate,0,22.156,0.0
996,19.880,0.2940,0.3600,0.2400,0.2800,crystalline,0,-7.726,0.0
997,14.034,0.2300,0.2667,0.2000,0.2222,intermediate,0,-2.070,0.0
998,26.231,0.1500,0.2222,0.1111,0.1111,intermediate,0,22.849,0.0
999,12.198,0.3581,0.4419,0.3023,0.3256,crystalline,0,-0.832,0.0
1000,24.583,0.1378,0.1707,0.0976,0.1463,intermediate,0,19.315,0.0
1001,20.610,0.2272,0.2826,0.2174,0.1739,intermediate,0,10.028,0.0
1002,14.527,0.2583,0.3333,0.2083,0.2292,crystalline,0,9.385,0.0
