ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
41,9.907,0.1222,0.2222,0.0000,0.1481,intermediate,0,29.790,10.0
42,7.883,0.0226,0.0000,0.0645,0.0000,amorphous,0,29.808,10.0
43,11.855,0.1219,0.1875,0.0000,0.1875,intermediate,0,49.462,20.0
44,11.807,0.0975,0.1500,0.0000,0.1500,intermediate,0,45.466,20.0
45,5.906,0.0261,0.0000,0.0000,0.0870,amorphous,0,32.631,6.0
46,3.499,0.0550,0.1000,0.0000,0.0667,amorphous,0,35.887,6.0
47,9.243,0.0821,0.1429,0.0000,0.1071,amorphous,0,31.996,10.0
48,4.438,0.0646,0.0732,0.0488,0.0732,amorphous,0,27.376,6.0
49,4.788,0.0488,0.0750,0.0000,0.0750,amorphous,0,27.256,6.0
50,9.149,0.0000,0.0000,0.0000,0.0000,amorphous,0,28.960,10.0
51,10.241,0.1720,0.2000,0.1200,0.2000,intermediate,0,41.924,20.0
52,7.459,0.0897,0.1379,0.0000,0.1379,intermediate,0,41.987,10.0
53,5.539,0.0857,0.1143,0.0571,0.0857,amorphous,0,27.082,6.0
54,5.255,0.0650,0.1000,0.0000,0.1000,amorphous,0,26.224,6.0
55,8.933,0.0981,0.1852,0.0000,0.1111,amorphous,0,29.746,10.0
56,4.107,0.0485,0.0606,0.0000,0.0909,amorphous,0,28.564,6.0
57,12.517,0.2125,0.3500,0.0000,0.3000,intermediate,0,30.282,20.0
58,8.970,0.2000,0.3077,0.0000,0.3077,intermediate,0,44.200,10.0
59,7.599,0.0750,0.1154,0.0000,0.1154,amorphous,0,32.556,10.0
60,12.594,0.0825,0.1500,0.0000,0.1000,amorphous,0,31.701,20.0
61,10.946,0.1417,0.1667,0.0000,0.2778,intermediate,0,48.970,20.0
62,9.484,0.1481,0.1852,0.1111,0.1481,intermediate,0,35.210,10.0
63,8.446,0.0922,0.1562,0.0000,0.1250,intermediate,0,26.911,10.0
64,12.492,0.0848,0.1304,0.0000,0.1304,intermediate,0,27.649,20.0
65,10.382,0.1152,0.2174,0.0000,0.1304,intermediate,0,29.907,20.0
66,7.476,0.0000,0.0000,0.0000,0.0000,amorphous,0,28.989,10.0
67,9.553,0.2107,0.3571,0.0000,0.2857,intermediate,0,46.408,10.0
68,9.466,0.0481,0.0741,0.0000,0.0741,amorphous,0,25.925,10.0
69,12.394,0.0619,0.0952,0.0000,0.0952,amorphous,0,28.487,20.0
70,7.251,0.0812,0.1250,0.0000,0.1250,intermediate,0,37.390,10.0
71,5.140,0.0886,0.1364,0.0000,0.1364,intermediate,0,40.779,6.0
72,6.249,0.0639,0.1111,0.0000,0.0833,amorphous,0,26.785,10.0
73,8.827,0.0350,0.1000,0.0000,0.0000,amorphous,0,26.847,10.0
74,12.047,0.0591,0.0909,0.0000,0.0909,amorphous,0,26.320,20.0
75,8.357,0.0591,0.0909,0.0000,0.0909,amorphous,0,24.975,10.0
76,6.380,0.1453,0.1875,0.0938,0.1562,intermediate,0,39.028,6.0
77,8.196,0.0843,0.1429,0.0000,0.1143,amorphous,0,28.390,10.0
78,2.257,0.0734,0.0938,0.0625,0.0625,amorphous,0,35.948,6.0
79,8.279,0.0885,0.1538,0.0000,0.1154,amorphous,0,31.093,10.0
80,7.920,0.0870,0.1111,0.0741,0.0741,amorphous,0,41.958,10.0
81,11.648,0.0643,0.1429,0.0000,0.0476,amorphous,0,32.843,20.0
82,5.091,0.0588,0.0588,0.0588,0.0588,amorphous,0,23.267,6.0
83,3.817,0.0574,0.0882,0.0000,0.0882,amorphous,0,28.528,6.0
84,3.116,0.0233,0.0667,0.0000,0.0000,amorphous,0,23.920,6.0
85,12.463,0.2194,0.2778,0.1111,0.2778,intermediate,0,43.267,20.0
86,10.906,0.1738,0.2381,0.0952,0.1905,intermediate,0,36.565,20.0
87,12.528,0.1833,0.3333,0.0000,0.2222,intermediate,0,27.199,20.0
88,8.944,0.1286,0.2143,0.0000,0.1786,intermediate,0,26.837,10.0
89,5.291,0.0432,0.0541,0.0000,0.0811,amorphous,0,23.802,6.0
90,7.713,0.0793,0.1379,0.0000,0.1034,amorphous,0,32.963,10.0
91,5.544,0.0000,0.0000,0.0000,0.0000,amorphous,0,28.652,6.0
92,6.153,0.0000,0.0000,0.0000,0.0000,amorphous,0,31.512,6.0
93,6.653,0.0609,0.0938,0.0000,0.0938,amorphous,0,25.698,10.0
94,7.702,0.0868,0.1053,0.0526,0.1053,amorphous,0,41.832,10.0
95,12.575,0.0786,0.1429,0.0000,0.0952,amorphous,0,28.124,20.0
96,9.406,0.0767,0.1333,0.0000,0.1000,amorphous,0,23.894,10.0
97,4.442,0.0639,0.1111,0.0000,0.0833,amorphous,0,33.636,6.0
98,3.912,0.0219,0.0625,0.0000,0.0000,amorphous,0,24.353,6.0
99,5.779,0.0280,0.0800,0.0000,0.0000,amorphous,0,35.819,6.0
100,10.328,0.0750,0.1154,0.0000,0.1154,amorphous,0,27.932,20.0
101,4.542,0.0697,0.1316,0.0000,0.0789,amorphous,0,26.619,6.0
102,8.966,0.1344,0.1875,0.0625,0.1562,intermediate,0,36.911,10.0
103,9.704,0.0783,0.1000,0.0667,0.0667,amorphous,0,25.866,10.0
104,6.749,0.0000,0.0000,0.0000,0.0000,amorphous,0,27.786,10.0
105,6.523,0.1161,0.1935,0.0000,0.1613,intermediate,0,23.889,10.0
106,12.318,0.0886,0.1364,0.0000,0.1364,intermediate,0,27.366,20.0
107,3.809,0.0000,0.0000,0.0000,0.0000,amorphous,0,22.656,6.0
108,10.540,0.0433,0.0667,0.0000,0.0667,amorphous,0,22.605,10.0
109,12.052,0.1180,0.2000,0.0000,0.1600,intermediate,0,24.355,20.0
110,4.687,0.0400,0.1143,0.0000,0.0000,amorphous,0,21.409,6.0
111,5.060,0.0200,0.0571,0.0000,0.0000,amorphous,0,21.415,10.0
112,12.024,0.1395,0.2632,0.0000,0.1579,intermediate,0,43.249,20.0
113,2.880,0.0500,0.0625,0.0000,0.0938,amorphous,0,26.910,6.0
114,6.243,0.0486,0.0833,0.0556,0.0000,amorphous,0,22.586,6.0
115,11.126,0.1000,0.1739,0.0000,0.1304,intermediate,0,43.222,20.0
116,6.249,0.0000,0.0000,0.0000,0.0000,amorphous,0,21.442,6.0
117,4.821,0.0446,0.0811,0.0000,0.0541,amorphous,0,22.839,6.0
118,11.455,0.0717,0.1304,0.0000,0.0870,amorphous,0,31.382,20.0
119,8.003,0.0433,0.0667,0.0000,0.0667,amorphous,0,25.500,10.0
120,2.871,0.0569,0.1034,0.0000,0.0690,amorphous,0,29.145,6.0
121,8.565,0.0200,0.0000,0.0571,0.0000,amorphous,0,20.134,10.0
122,8.392,0.0351,0.0541,0.0000,0.0541,amorphous,0,21.439,10.0
123,3.962,0.0233,0.0000,0.0667,0.0000,amorphous,0,19.560,6.0
124,11.745,0.0464,0.0714,0.0000,0.0714,amorphous,0,22.826,20.0
125,4.186,0.0548,0.0952,0.0000,0.0714,amorphous,0,20.768,6.0
126,10.136,0.0448,0.0690,0.0000,0.0690,amorphous,0,20.528,10.0
127,9.494,0.0565,0.0870,0.0000,0.0870,amorphous,0,31.908,10.0
128,4.715,0.0406,0.0625,0.0000,0.0625,amorphous,0,20.754,6.0
129,6.226,0.0557,0.0857,0.0000,0.0857,amorphous,0,23.153,6.0
130,11.959,0.1150,0.2000,0.0000,0.1500,intermediate,0,27.130,20.0
131,7.855,0.0241,0.0690,0.0000,0.0000,amorphous,0,23.000,10.0
132,7.366,0.0971,0.1765,0.0000,0.1176,amorphous,0,34.029,10.0
133,7.692,0.0591,0.0909,0.0000,0.0909,amorphous,0,36.856,10.0
134,6.212,0.0184,0.0526,0.0000,0.0000,amorphous,0,19.188,10.0
135,11.805,0.0750,0.1364,0.0000,0.0909,amorphous,0,20.985,20.0
136,8.391,0.0650,0.1000,0.0000,0.1000,amorphous,0,27.747,10.0
137,11.787,0.1083,0.1667,0.0000,0.1667,intermediate,0,31.356,20.0
138,7.896,0.0619,0.0952,0.0000,0.0952,amorphous,0,31.227,10.0
139,5.228,0.0000,0.0000,0.0000,0.0000,amorphous,0,29.229,6.0
140,12.143,0.1205,0.2273,0.0000,0.1364,intermediate,0,38.304,20.0
141,6.207,0.0359,0.1026,0.0000,0.0000,amorphous,0,22.493,6.0
142,5.827,0.1059,0.1765,0.0000,0.1471,intermediate,0,30.637,6.0
143,8.942,0.0500,0.0769,0.0000,0.0769,amorphous,0,29.364,10.0
144,7.953,0.0952,0.1613,0.0000,0.1290,intermediate,0,20.998,10.0
145,5.256,0.0000,0.0000,0.0000,0.0000,amorphous,0,20.501,6.0
146,9.060,0.0929,0.1429,0.0000,0.1429,intermediate,0,24.633,10.0
147,5.620,0.0412,0.1176,0.0000,0.0000,amorphous,0,27.403,6.0
148,12.423,0.0750,0.1364,0.0000,0.0909,amorphous,0,26.706,20.0
149,11.440,0.0833,0.1667,0.0000,0.0833,amorphous,0,22.345,20.0
150,7.393,0.0569,0.1034,0.0000,0.0690,amorphous,0,34.823,10.0
151,6.194,0.0194,0.0556,0.0000,0.0000,amorphous,0,17.625,10.0
152,7.914,0.0956,0.1471,0.0000,0.1471,intermediate,0,21.926,10.0
153,9.879,0.1460,0.2000,0.0800,0.1600,intermediate,0,23.922,10.0
154,4.186,0.0000,0.0000,0.0000,0.0000,amorphous,0,21.763,6.0
155,4.375,0.0000,0.0000,0.0000,0.0000,amorphous,0,18.026,6.0
156,7.038,0.0000,0.0000,0.0000,0.0000,amorphous,0,25.848,10.0
157,4.783,0.0703,0.1081,0.0000,0.1081,amorphous,0,23.418,6.0
158,12.276,0.0917,0.1667,0.0000,0.1111,amorphous,0,31.388,20.0
159,11.677,0.0780,0.1200,0.0000,0.1200,intermediate,0,21.400,20.0
160,10.631,0.1375,0.2500,0.0000,0.1667,intermediate,0,32.404,20.0
161,5.919,0.0000,0.0000,0.0000,0.0000,amorphous,0,20.966,10.0
162,5.812,0.0000,0.0000,0.0000,0.0000,amorphous,0,17.084,6.0
163,2.394,0.0419,0.0645,0.0000,0.0645,amorphous,0,28.440,6.0
164,12.400,0.1147,0.1765,0.0000,0.1765,intermediate,0,28.877,20.0
165,6.684,0.0458,0.0833,0.0000,0.0556,amorphous,0,18.296,10.0
166,3.909,0.0471,0.0588,0.0000,0.0882,amorphous,0,26.406,6.0
167,8.926,0.0394,0.0606,0.0000,0.0606,amorphous,0,20.082,10.0
168,10.826,0.0750,0.1364,0.0000,0.0909,amorphous,0,38.147,20.0
169,6.139,0.0419,0.0645,0.0000,0.0645,amorphous,0,20.789,10.0
170,8.992,0.0952,0.1613,0.0000,0.1290,intermediate,0,23.556,10.0
171,2.711,0.0382,0.0000,0.0588,0.0588,amorphous,0,17.617,6.0
172,9.958,0.0767,0.1333,0.0000,0.1000,amorphous,0,18.963,20.0
173,10.879,0.0717,0.1304,0.0000,0.0870,amorphous,0,18.862,20.0
174,5.518,0.0000,0.0000,0.0000,0.0000,amorphous,0,22.556,6.0
175,8.126,0.0765,0.1176,0.0000,0.1176,amorphous,0,25.518,10.0
176,9.256,0.0793,0.1379,0.0000,0.1034,amorphous,0,25.797,10.0
177,8.928,0.0433,0.0667,0.0000,0.0667,amorphous,0,19.143,10.0
178,2.839,0.0000,0.0000,0.0000,0.0000,amorphous,0,17.015,6.0
179,4.820,0.0200,0.0000,0.0571,0.0000,amorphous,0,19.540,6.0
180,5.375,0.0000,0.0000,0.0000,0.0000,amorphous,0,26.580,6.0
181,6.140,0.0541,0.0541,0.0541,0.0541,amorphous,0,16.617,6.0
182,7.637,0.0419,0.0645,0.0000,0.0645,amorphous,0,29.949,10.0
183,9.019,0.0485,0.0606,0.0000,0.0909,amorphous,0,19.230,10.0
184,4.503,0.0350,0.1000,0.0000,0.0000,amorphous,0,23.462,6.0
185,9.913,0.0433,0.0667,0.0000,0.0667,amorphous,0,21.275,10.0
186,2.973,0.0419,0.0645,0.0000,0.0645,amorphous,0,25.143,6.0
187,10.199,0.0741,0.1481,0.0000,0.0741,amorphous,0,17.190,20.0
188,4.398,0.0590,0.1026,0.0000,0.0769,amorphous,0,16.437,6.0
189,6.702,0.0000,0.0000,0.0000,0.0000,amorphous,0,15.186,10.0
190,4.492,0.0276,0.0789,0.0000,0.0000,amorphous,0,15.216,6.0
191,7.189,0.0000,0.0000,0.0000,0.0000,amorphous,0,18.437,10.0
192,12.519,0.1806,0.2778,0.0000,0.2778,intermediate,0,23.142,20.0
193,9.031,0.0767,0.1333,0.0000,0.1000,amorphous,0,17.726,10.0
194,9.375,0.0609,0.0938,0.0000,0.0938,amorphous,0,17.203,10.0
195,2.906,0.0212,0.0606,0.0000,0.0000,amorphous,0,24.658,6.0
196,11.367,0.0591,0.0909,0.0000,0.0909,amorphous,0,28.250,20.0
197,1.880,0.0226,0.0645,0.0000,0.0000,amorphous,0,14.175,6.0
198,10.709,0.1154,0.1538,0.0769,0.1154,amorphous,0,17.108,20.0
199,11.300,0.1026,0.1579,0.0000,0.1579,intermediate,0,34.897,20.0
200,5.292,0.0722,0.1111,0.0000,0.1111,amorphous,0,30.728,6.0
201,12.656,0.1150,0.2000,0.0000,0.1500,intermediate,0,18.052,20.0
202,12.635,0.1300,0.2000,0.0000,0.2000,intermediate,0,25.167,20.0
203,10.363,0.1040,0.1600,0.0000,0.1600,intermediate,0,22.950,10.0
204,10.695,0.1283,0.2174,0.0000,0.1739,intermediate,0,22.620,20.0
205,5.527,0.0574,0.0882,0.0000,0.0882,amorphous,0,25.005,6.0
206,3.838,0.0000,0.0000,0.0000,0.0000,amorphous,0,16.527,6.0
207,3.169,0.0000,0.0000,0.0000,0.0000,amorphous,0,21.032,6.0
208,6.517,0.0848,0.1304,0.0000,0.1304,intermediate,0,32.167,10.0
209,5.091,0.0657,0.1143,0.0000,0.0857,amorphous,0,14.246,6.0
210,4.375,0.0382,0.0588,0.0000,0.0588,amorphous,0,20.698,6.0
211,7.185,0.0717,0.1304,0.0000,0.0870,amorphous,0,30.498,10.0
212,5.427,0.0382,0.0588,0.0000,0.0588,amorphous,0,26.591,6.0
213,8.013,0.0736,0.1389,0.0000,0.0833,amorphous,0,15.574,10.0
214,12.240,0.0786,0.1429,0.0000,0.0952,amorphous,0,16.964,20.0
215,12.505,0.1714,0.2857,0.0000,0.2381,intermediate,0,32.382,20.0
216,7.488,0.0803,0.0909,0.0606,0.0909,amorphous,0,29.522,10.0
217,8.034,0.0722,0.1111,0.0000,0.1111,amorphous,0,33.666,6.0
