ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
229,13.920,0.0000,0.0000,0.0000,0.0000,amorphous,0,36.522,24.0
230,10.349,0.0389,0.0000,0.1111,0.0000,amorphous,0,-11.268,24.0
231,8.356,0.0389,0.0000,0.1111,0.0000,amorphous,0,9.948,24.0
232,12.578,0.0000,0.0000,0.0000,0.0000,amorphous,0,-22.183,24.0
233,15.985,0.0000,0.0000,0.0000,0.0000,amorphous,0,54.436,24.0
234,13.114,0.0000,0.0000,0.0000,0.0000,amorphous,0,-14.226,24.0
235,9.758,0.0292,0.0000,0.0833,0.0000,amorphous,0,6.588,24.0
236,4.234,0.0269,0.0000,0.0769,0.0000,amorphous,0,23.441,24.0
237,12.503,0.0000,0.0000,0.0000,0.0000,amorphous,0,22.239,24.0
238,9.986,0.0000,0.0000,0.0000,0.0000,amorphous,0,-12.545,24.0
239,8.895,0.0000,0.0000,0.0000,0.0000,amorphous,0,29.970,24.0
240,8.442,0.0000,0.0000,0.0000,0.0000,amorphous,0,-14.886,24.0
241,9.470,0.0000,0.0000,0.0000,0.0000,amorphous,0,21.810,24.0
242,8.345,0.0000,0.0000,0.0000,0.0000,amorphous,0,-0.932,24.0
243,11.628,0.0000,0.0000,0.0000,0.0000,amorphous,0,29.669,24.0
244,12.368,0.0000,0.0000,0.0000,0.0000,amorphous,0,45.289,24.0
245,6.693,0.0437,0.0000,0.1250,0.0000,amorphous,0,9.784,24.0
246,11.348,0.0389,0.0000,0.1111,0.0000,amorphous,0,13.299,24.0
247,14.948,0.0000,0.0000,0.0000,0.0000,amorphous,0,41.444,24.0
248,14.631,0.0000,0.0000,0.0000,0.0000,amorphous,0,-26.595,24.0
249,15.591,0.0000,0.0000,0.0000,0.0000,amorphous,0,31.323,24.0
250,13.203,0.0000,0.0000,0.0000,0.0000,amorphous,0,-12.740,24.0
251,11.898,0.0000,0.0000,0.0000,0.0000,amorphous,0,20.706,24.0
252,9.310,0.0000,0.0000,0.0000,0.0000,amorphous,0,-30.074,24.0
253,8.259,0.0292,0.0000,0.0833,0.0000,amorphous,0,-30.076,24.0
254,8.651,0.0000,0.0000,0.0000,0.0000,amorphous,0,6.287,24.0
255,9.331,0.0437,0.0000,0.1250,0.0000,amorphous,0,-1.393,24.0
256,9.510,0.0437,0.0000,0.1250,0.0000,amorphous,0,-17.253,24.0
257,18.114,0.0000,0.0000,0.0000,0.0000,intermediate,0,-36.240,24.0
258,17.074,0.0000,0.0000,0.0000,0.0000,intermediate,0,-35.302,24.0
259,14.520,0.0000,0.0000,0.0000,0.0000,amorphous,0,36.140,24.0
260,9.698,0.0000,0.0000,0.0000,0.0000,amorphous,0,4.924,24.0
261,8.617,0.0389,0.0000,0.1111,0.0000,amorphous,0,-10.207,24.0
262,17.395,0.0000,0.0000,0.0000,0.0000,intermediate,0,29.346,24.0
263,14.594,0.0000,0.0000,0.0000,0.0000,amorphous,0,38.835,24.0
264,18.031,0.0000,0.0000,0.0000,0.0000,intermediate,0,-34.070,24.0
265,12.420,0.0318,0.0000,0.0909,0.0000,amorphous,0,34.063,24.0
266,18.244,0.0000,0.0000,0.0000,0.0000,intermediate,0,-33.517,24.0
267,14.792,0.0000,0.0000,0.0000,0.0000,amorphous,0,33.265,24.0
268,9.971,0.0437,0.0000,0.1250,0.0000,amorphous,0,41.062,24.0
269,17.874,0.0000,0.0000,0.0000,0.0000,intermediate,0,44.630,24.0
270,13.277,0.0000,0.0000,0.0000,0.0000,amorphous,0,19.741,24.0
271,18.685,0.0000,0.0000,0.0000,0.0000,intermediate,0,51.420,24.0
272,12.725,0.0000,0.0000,0.0000,0.0000,amorphous,0,29.815,24.0
273,18.021,0.0000,0.0000,0.0000,0.0000,intermediate,0,32.601,24.0
274,16.802,0.0000,0.0000,0.0000,0.0000,intermediate,0,-29.685,24.0
275,13.701,0.0000,0.0000,0.0000,0.0000,amorphous,0,-12.406,24.0
276,15.029,0.0000,0.0000,0.0000,0.0000,amorphous,0,-24.309,24.0
277,18.776,0.0000,0.0000,0.0000,0.0000,intermediate,0,-33.854,24.0
278,13.540,0.0000,0.0000,0.0000,0.0000,amorphous,0,0.469,24.0
279,10.856,0.0000,0.0000,0.0000,0.0000,amorphous,0,11.060,24.0
