ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
385,18.341,0.1608,0.2973,0.0000,0.1892,intermediate,0,22.711,20.0
386,29.976,0.1083,0.1667,0.0000,0.1667,intermediate,0,56.223,30.0
387,11.684,0.1568,0.2727,0.0000,0.2045,intermediate,0,27.784,20.0
388,26.444,0.1793,0.2927,0.2195,0.0000,intermediate,0,43.255,30.0
389,7.460,0.2375,0.3182,0.2045,0.1818,intermediate,0,15.298,10.0
390,10.473,0.2602,0.3636,0.2045,0.2045,crystalline,0,28.061,20.0
391,21.338,0.2065,0.3478,0.0000,0.2826,intermediate,0,39.897,30.0
392,7.210,0.1211,0.2105,0.0000,0.1579,intermediate,0,20.335,10.0
393,13.471,0.1453,0.2558,0.0000,0.1860,intermediate,0,36.404,20.0
394,32.130,0.1606,0.3030,0.0000,0.1818,intermediate,0,37.795,40.0
